"Supplementary Table S10. Read-level sensitivity of different model architectures on variable-length reads simulated from 3,269 MAGs excluded from training",,,,,,,
MAG_ID_ENA,ResNet-like CNN,CNN + LSTM,Seq2species,Embed + Pool,Embed + CNN,Embed + LSTM,Embed + LSTM + Attention
MAG-GUT38856,0.000,0.000,0.000,0.031,0.000,0.116,0.464
MAG-GUT38906,0.000,0.000,0.000,0.005,0.000,0.030,0.251
MAG-GUT3891,0.000,0.000,0.000,0.006,0.000,0.039,0.352
MAG-GUT38999,0.000,0.000,0.000,0.144,0.063,0.304,0.576
MAG-GUT39017,0.000,0.000,0.000,0.001,0.000,0.019,0.359
MAG-GUT39028,0.000,0.002,0.014,0.222,0.051,0.396,0.607
MAG-GUT39078,0.000,0.000,0.000,0.063,0.007,0.130,0.344
MAG-GUT3907,0.000,0.000,0.000,0.005,0.000,0.042,0.333
MAG-GUT39088,0.000,0.000,0.000,0.007,0.001,0.029,0.255
MAG-GUT39095,0.000,0.000,0.001,0.205,0.036,0.276,0.561
MAG-GUT39098,0.000,0.002,0.015,0.170,0.036,0.250,0.403
MAG-GUT39107,0.000,0.002,0.009,0.221,0.047,0.322,0.540
MAG-GUT39108,0.000,0.000,0.000,0.085,0.010,0.160,0.539
MAG-GUT39136,0.000,0.000,0.000,0.032,0.000,0.109,0.443
MAG-GUT39139,0.000,0.000,0.000,0.012,0.001,0.028,0.270
MAG-GUT39152,0.000,0.000,0.000,0.012,0.000,0.040,0.190
MAG-GUT39174,0.000,0.000,0.000,0.037,0.000,0.137,0.531
MAG-GUT39218,0.000,0.000,0.000,0.004,0.000,0.033,0.296
MAG-GUT3922,0.000,0.000,0.001,0.102,0.012,0.181,0.610
MAG-GUT39237,0.000,0.002,0.015,0.169,0.038,0.249,0.403
MAG-GUT39245,0.000,0.000,0.000,0.137,0.064,0.286,0.545
MAG-GUT39357,0.000,0.000,0.000,0.003,0.000,0.026,0.223
MAG-GUT39372,0.000,0.000,0.000,0.135,0.025,0.225,0.483
MAG-GUT39373,0.000,0.000,0.000,0.061,0.004,0.127,0.345
MAG-GUT39460,0.000,0.000,0.000,0.008,0.000,0.043,0.227
MAG-GUT39512,0.000,0.000,0.000,0.001,0.000,0.016,0.286
MAG-GUT39513,0.000,0.000,0.000,0.033,0.007,0.116,0.371
MAG-GUT39565,0.000,0.000,0.000,0.007,0.000,0.044,0.351
MAG-GUT39582,0.000,0.000,0.000,0.004,0.000,0.023,0.171
MAG-GUT39583,0.000,0.000,0.000,0.118,0.021,0.194,0.438
MAG-GUT39588,0.000,0.000,0.000,0.275,0.045,0.510,0.723
MAG-GUT39589,0.000,0.000,0.000,0.001,0.000,0.011,0.257
MAG-GUT39606,0.000,0.002,0.015,0.025,0.004,0.087,0.323
MAG-GUT39805,0.000,0.000,0.000,0.048,0.019,0.155,0.493
MAG-GUT3986,0.000,0.000,0.000,0.014,0.000,0.096,0.392
MAG-GUT39998,0.000,0.000,0.000,0.005,0.001,0.055,0.387
MAG-GUT399,0.000,0.000,0.000,0.262,0.044,0.492,0.697
MAG-GUT40004,0.000,0.000,0.000,0.200,0.028,0.405,0.654
MAG-GUT40025,0.000,0.000,0.000,0.103,0.022,0.244,0.524
MAG-GUT40028,0.000,0.001,0.000,0.003,0.001,0.013,0.209
MAG-GUT40033,0.000,0.000,0.000,0.105,0.024,0.237,0.519
MAG-GUT40105,0.000,0.051,0.080,0.754,0.563,0.884,0.949
MAG-GUT40221,0.000,0.000,0.000,0.010,0.001,0.031,0.272
MAG-GUT40251,0.000,0.000,0.000,0.067,0.007,0.144,0.390
MAG-GUT40305,0.000,0.000,0.000,0.303,0.074,0.437,0.703
MAG-GUT40411,0.000,0.000,0.000,0.005,0.000,0.033,0.289
MAG-GUT4044,0.000,0.000,0.000,0.012,0.001,0.041,0.198
MAG-GUT40486,0.000,0.000,0.001,0.006,0.000,0.035,0.298
MAG-GUT40499,0.000,0.000,0.000,0.135,0.022,0.206,0.401
MAG-GUT40517,0.000,0.000,0.000,0.014,0.001,0.053,0.429
MAG-GUT40608,0.000,0.002,0.030,0.158,0.079,0.278,0.500
MAG-GUT40620,0.000,0.000,0.000,0.069,0.006,0.140,0.378
MAG-GUT4062,0.000,0.000,0.000,0.012,0.001,0.037,0.196
MAG-GUT40638,0.000,0.000,0.000,0.066,0.006,0.144,0.389
MAG-GUT40702,0.000,0.000,0.000,0.008,0.002,0.035,0.287
MAG-GUT40706,0.000,0.000,0.000,0.001,0.000,0.020,0.343
MAG-GUT40831,0.000,0.000,0.000,0.305,0.080,0.452,0.721
MAG-GUT40856,0.000,0.000,0.000,0.003,0.000,0.030,0.369
MAG-GUT40857,0.000,0.019,0.036,0.149,0.029,0.262,0.454
MAG-GUT408,0.000,0.000,0.000,0.060,0.004,0.149,0.430
MAG-GUT40941,0.000,0.000,0.000,0.051,0.005,0.105,0.285
MAG-GUT409,0.000,0.000,0.000,0.061,0.004,0.151,0.419
MAG-GUT41020,0.000,0.000,0.000,0.003,0.000,0.035,0.315
MAG-GUT41097,0.000,0.000,0.000,0.097,0.021,0.175,0.509
MAG-GUT41148,0.000,0.000,0.000,0.010,0.007,0.076,0.214
MAG-GUT41171,0.000,0.000,0.000,0.069,0.007,0.146,0.397
MAG-GUT41193,0.000,0.000,0.000,0.007,0.001,0.036,0.296
MAG-GUT41197,0.000,0.000,0.000,0.030,0.010,0.138,0.405
MAG-GUT4125,0.000,0.000,0.000,0.013,0.001,0.041,0.217
MAG-GUT412,0.000,0.000,0.000,0.061,0.005,0.145,0.419
MAG-GUT41378,0.000,0.000,0.000,0.096,0.000,0.266,0.676
MAG-GUT4151,0.000,0.000,0.000,0.004,0.000,0.038,0.302
MAG-GUT41528,0.000,0.003,0.010,0.234,0.050,0.339,0.569
MAG-GUT41616,0.000,0.000,0.000,0.063,0.005,0.142,0.367
MAG-GUT41665,0.000,0.000,0.001,0.195,0.032,0.264,0.569
MAG-GUT41817,0.000,0.000,0.000,0.025,0.000,0.074,0.417
MAG-GUT41818,0.000,0.000,0.000,0.007,0.001,0.036,0.291
MAG-GUT41852,0.000,0.000,0.000,0.077,0.058,0.310,0.601
MAG-GUT41860,0.000,0.000,0.000,0.015,0.002,0.032,0.272
MAG-GUT418,0.000,0.000,0.000,0.066,0.004,0.151,0.428
MAG-GUT41911,0.000,0.000,0.000,0.004,0.001,0.036,0.333
MAG-GUT41924,0.000,0.000,0.001,0.029,0.006,0.168,0.488
MAG-GUT41956,0.000,0.000,0.000,0.150,0.012,0.348,0.569
MAG-GUT41,0.000,0.000,0.000,0.020,0.004,0.120,0.466
MAG-GUT42066,0.000,0.000,0.000,0.011,0.001,0.050,0.401
MAG-GUT4207,0.000,0.000,0.000,0.016,0.001,0.053,0.247
MAG-GUT420,0.000,0.000,0.000,0.063,0.006,0.145,0.409
MAG-GUT42116,0.000,0.001,0.008,0.221,0.064,0.445,0.674
MAG-GUT42125,0.000,0.003,0.014,0.249,0.053,0.423,0.647
MAG-GUT42163,0.000,0.000,0.000,0.068,0.006,0.146,0.383
MAG-GUT42174,0.000,0.000,0.000,0.007,0.000,0.036,0.304
MAG-GUT421,0.000,0.000,0.000,0.057,0.004,0.135,0.401
MAG-GUT42210,0.000,0.000,0.000,0.210,0.030,0.410,0.591
MAG-GUT42294,0.000,0.000,0.000,0.277,0.045,0.495,0.708
MAG-GUT422,0.000,0.000,0.000,0.061,0.004,0.144,0.418
MAG-GUT42317,0.000,0.000,0.000,0.034,0.012,0.134,0.417
MAG-GUT42358,0.000,0.000,0.000,0.013,0.002,0.037,0.244
MAG-GUT423,0.000,0.000,0.000,0.059,0.005,0.143,0.430
MAG-GUT42455,0.000,0.000,0.000,0.066,0.005,0.147,0.381
MAG-GUT42468,0.000,0.000,0.000,0.001,0.000,0.018,0.367
MAG-GUT4247,0.000,0.000,0.000,0.155,0.018,0.275,0.559
MAG-GUT42485,0.000,0.018,0.031,0.137,0.024,0.241,0.428
MAG-GUT42494,0.000,0.000,0.000,0.398,0.162,0.590,0.749
MAG-GUT42537,0.000,0.000,0.000,0.010,0.006,0.071,0.197
MAG-GUT42578,0.000,0.002,0.008,0.410,0.251,0.470,0.577
MAG-GUT42584,0.000,0.019,0.036,0.158,0.034,0.270,0.477
MAG-GUT425,0.000,0.000,0.000,0.063,0.004,0.141,0.406
MAG-GUT4260,0.000,0.000,0.000,0.018,0.000,0.094,0.383
MAG-GUT42613,0.000,0.000,0.000,0.106,0.021,0.243,0.528
MAG-GUT42654,0.000,0.000,0.000,0.066,0.006,0.148,0.384
MAG-GUT42662,0.000,0.000,0.000,0.000,0.000,0.015,0.268
MAG-GUT42663,0.000,0.000,0.000,0.162,0.030,0.250,0.533
MAG-GUT42675,0.000,0.000,0.000,0.010,0.003,0.037,0.305
MAG-GUT42689,0.000,0.000,0.000,0.059,0.002,0.155,0.606
MAG-GUT4268,0.000,0.002,0.008,0.221,0.048,0.329,0.554
MAG-GUT42699,0.000,0.000,0.000,0.002,0.000,0.021,0.205
MAG-GUT42710,0.000,0.002,0.010,0.224,0.050,0.335,0.553
MAG-GUT42731,0.000,0.000,0.000,0.006,0.000,0.043,0.344
MAG-GUT42774,0.000,0.000,0.004,0.103,0.035,0.183,0.434
MAG-GUT42780,0.000,0.000,0.000,0.013,0.002,0.032,0.266
MAG-GUT42829,0.000,0.000,0.000,0.051,0.004,0.105,0.275
MAG-GUT42852,0.000,0.000,0.000,0.098,0.022,0.167,0.481
MAG-GUT42861,0.000,0.000,0.000,0.002,0.001,0.013,0.191
MAG-GUT42865,0.000,0.000,0.001,0.004,0.000,0.029,0.196
MAG-GUT42867,0.000,0.000,0.001,0.043,0.019,0.155,0.469
MAG-GUT4289,0.000,0.000,0.000,0.005,0.000,0.045,0.352
MAG-GUT429,0.000,0.000,0.000,0.061,0.004,0.144,0.418
MAG-GUT4300,0.000,0.003,0.016,0.023,0.004,0.085,0.328
MAG-GUT430,0.000,0.000,0.000,0.058,0.004,0.141,0.405
MAG-GUT43110,0.000,0.000,0.000,0.012,0.002,0.028,0.249
MAG-GUT43146,0.000,0.000,0.000,0.006,0.000,0.036,0.189
MAG-GUT43152,0.000,0.000,0.000,0.070,0.003,0.194,0.640
MAG-GUT43155,0.000,0.000,0.000,0.002,0.000,0.030,0.340
MAG-GUT43176,0.000,0.000,0.000,0.005,0.000,0.043,0.340
MAG-GUT43178,0.000,0.000,0.000,0.018,0.000,0.050,0.301
MAG-GUT431,0.000,0.000,0.000,0.059,0.005,0.137,0.403
MAG-GUT43216,0.000,0.000,0.001,0.305,0.124,0.487,0.707
MAG-GUT43227,0.000,0.000,0.000,0.018,0.000,0.100,0.415
MAG-GUT43233,0.000,0.000,0.000,0.073,0.003,0.191,0.671
MAG-GUT43248,0.000,0.000,0.000,0.071,0.003,0.186,0.636
MAG-GUT43251,0.000,0.000,0.000,0.012,0.001,0.029,0.264
MAG-GUT43254,0.000,0.001,0.000,0.013,0.001,0.066,0.530
MAG-GUT43258,0.000,0.000,0.000,0.024,0.003,0.092,0.344
MAG-GUT43269,0.000,0.000,0.000,0.254,0.041,0.468,0.667
MAG-GUT43289,0.000,0.003,0.010,0.364,0.105,0.516,0.768
MAG-GUT432,0.000,0.000,0.000,0.055,0.003,0.138,0.394
MAG-GUT43329,0.000,0.000,0.000,0.072,0.003,0.193,0.656
MAG-GUT43330,0.000,0.002,0.015,0.179,0.041,0.256,0.410
MAG-GUT43366,0.000,0.000,0.000,0.001,0.000,0.012,0.287
MAG-GUT43377,0.000,0.000,0.000,0.031,0.004,0.081,0.320
MAG-GUT43378,0.000,0.000,0.000,0.006,0.000,0.029,0.204
MAG-GUT4338,0.000,0.000,0.000,0.035,0.000,0.124,0.520
MAG-GUT433,0.000,0.000,0.000,0.058,0.005,0.135,0.401
MAG-GUT43402,0.000,0.000,0.000,0.007,0.000,0.089,0.427
MAG-GUT43425,0.000,0.000,0.000,0.019,0.005,0.126,0.472
MAG-GUT43440,0.000,0.000,0.000,0.001,0.000,0.015,0.214
MAG-GUT43446,0.000,0.000,0.000,0.019,0.004,0.123,0.463
MAG-GUT43457,0.000,0.000,0.000,0.019,0.003,0.120,0.453
MAG-GUT43462,0.000,0.000,0.000,0.021,0.007,0.126,0.487
MAG-GUT43463,0.000,0.000,0.000,0.020,0.004,0.118,0.439
MAG-GUT43483,0.000,0.000,0.000,0.017,0.004,0.114,0.447
MAG-GUT43491,0.000,0.000,0.000,0.010,0.000,0.111,0.513
MAG-GUT43515,0.000,0.000,0.000,0.010,0.000,0.116,0.523
MAG-GUT43534,0.000,0.000,0.000,0.006,0.001,0.035,0.291
MAG-GUT43570,0.000,0.000,0.000,0.018,0.000,0.065,0.262
MAG-GUT43573,0.000,0.000,0.000,0.018,0.002,0.110,0.434
MAG-GUT43577,0.000,0.000,0.000,0.017,0.003,0.109,0.431
MAG-GUT435,0.000,0.000,0.000,0.060,0.005,0.146,0.394
MAG-GUT43620,0.000,0.000,0.000,0.022,0.005,0.125,0.458
MAG-GUT43623,0.000,0.000,0.000,0.076,0.006,0.184,0.501
MAG-GUT43628,0.000,0.000,0.000,0.074,0.004,0.181,0.490
MAG-GUT43633,0.000,0.000,0.001,0.030,0.001,0.103,0.473
MAG-GUT43648,0.000,0.000,0.000,0.013,0.001,0.027,0.263
MAG-GUT43658,0.000,0.000,0.000,0.008,0.001,0.036,0.317
MAG-GUT43691,0.000,0.000,0.000,0.272,0.041,0.489,0.700
MAG-GUT43698,0.000,0.000,0.000,0.032,0.004,0.079,0.304
MAG-GUT43751,0.000,0.000,0.000,0.020,0.004,0.122,0.478
MAG-GUT43773,0.000,0.000,0.000,0.209,0.129,0.441,0.722
MAG-GUT43797,0.000,0.000,0.000,0.037,0.009,0.129,0.387
MAG-GUT43835,0.000,0.000,0.000,0.065,0.002,0.177,0.615
MAG-GUT43894,0.000,0.002,0.012,0.253,0.070,0.373,0.537
MAG-GUT4390,0.000,0.000,0.000,0.007,0.001,0.033,0.296
MAG-GUT43934,0.000,0.000,0.000,0.084,0.008,0.189,0.527
MAG-GUT43936,0.000,0.002,0.000,0.140,0.032,0.307,0.626
MAG-GUT43943,0.000,0.000,0.000,0.019,0.004,0.119,0.470
MAG-GUT43946,0.000,0.002,0.014,0.331,0.104,0.544,0.787
MAG-GUT43957,0.000,0.000,0.000,0.012,0.001,0.030,0.263
MAG-GUT44000,0.000,0.000,0.000,0.018,0.000,0.073,0.271
MAG-GUT44002,0.000,0.000,0.000,0.004,0.002,0.040,0.288
MAG-GUT44104,0.000,0.000,0.000,0.062,0.002,0.167,0.610
MAG-GUT44111,0.000,0.000,0.000,0.012,0.000,0.047,0.190
MAG-GUT44112,0.000,0.000,0.000,0.025,0.002,0.067,0.397
MAG-GUT44177,0.000,0.000,0.000,0.017,0.003,0.110,0.411
MAG-GUT44179,0.000,0.000,0.000,0.009,0.001,0.109,0.524
MAG-GUT44190,0.000,0.000,0.000,0.392,0.212,0.550,0.667
MAG-GUT441,0.000,0.000,0.000,0.055,0.004,0.136,0.404
MAG-GUT44212,0.000,0.000,0.000,0.289,0.102,0.509,0.697
MAG-GUT44261,0.000,0.001,0.029,0.171,0.098,0.301,0.534
MAG-GUT4426,0.000,0.000,0.004,0.290,0.108,0.512,0.767
MAG-GUT44374,0.000,0.000,0.000,0.039,0.009,0.141,0.425
MAG-GUT4440,0.000,0.000,0.000,0.013,0.006,0.092,0.243
MAG-GUT44412,0.000,0.000,0.000,0.000,0.000,0.015,0.288
MAG-GUT44433,0.000,0.000,0.000,0.014,0.004,0.041,0.266
MAG-GUT44474,0.000,0.000,0.000,0.003,0.000,0.023,0.276
MAG-GUT44484,0.000,0.001,0.028,0.157,0.081,0.277,0.506
MAG-GUT44488,0.000,0.000,0.000,0.006,0.001,0.035,0.295
MAG-GUT444,0.000,0.000,0.000,0.056,0.005,0.141,0.402
MAG-GUT44512,0.000,0.000,0.000,0.001,0.000,0.034,0.399
MAG-GUT44522,0.000,0.003,0.017,0.324,0.105,0.539,0.779
MAG-GUT44539,0.000,0.000,0.000,0.024,0.005,0.131,0.484
MAG-GUT44544,0.000,0.000,0.000,0.021,0.004,0.122,0.467
MAG-GUT44598,0.000,0.000,0.000,0.001,0.002,0.048,0.300
MAG-GUT445,0.000,0.000,0.000,0.058,0.004,0.136,0.390
MAG-GUT44617,0.000,0.000,0.000,0.019,0.004,0.118,0.457
MAG-GUT44662,0.000,0.000,0.000,0.020,0.000,0.069,0.276
MAG-GUT44666,0.000,0.000,0.000,0.004,0.002,0.040,0.296
MAG-GUT44688,0.000,0.000,0.000,0.018,0.000,0.076,0.276
MAG-GUT446,0.000,0.000,0.000,0.060,0.004,0.144,0.413
MAG-GUT44736,0.000,0.000,0.000,0.026,0.002,0.093,0.564
MAG-GUT44748,0.000,0.000,0.000,0.250,0.038,0.462,0.668
MAG-GUT44774,0.000,0.000,0.000,0.023,0.003,0.055,0.441
MAG-GUT44840,0.000,0.000,0.000,0.151,0.031,0.240,0.511
MAG-GUT44851,0.000,0.000,0.000,0.012,0.000,0.046,0.196
MAG-GUT44855,0.000,0.000,0.000,0.311,0.071,0.461,0.719
MAG-GUT44900,0.000,0.000,0.001,0.005,0.000,0.033,0.304
MAG-GUT44944,0.000,0.000,0.000,0.010,0.001,0.030,0.269
MAG-GUT44961,0.000,0.000,0.000,0.058,0.003,0.254,0.598
MAG-GUT449,0.000,0.000,0.000,0.057,0.005,0.138,0.388
MAG-GUT45009,0.000,0.000,0.000,0.001,0.000,0.018,0.355
MAG-GUT45058,0.000,0.000,0.000,0.069,0.006,0.148,0.393
MAG-GUT45059,0.000,0.000,0.001,0.006,0.000,0.031,0.292
MAG-GUT45062,0.000,0.000,0.001,0.205,0.039,0.282,0.587
MAG-GUT45090,0.000,0.000,0.000,0.012,0.000,0.051,0.278
MAG-GUT45094,0.000,0.000,0.000,0.017,0.000,0.066,0.365
MAG-GUT450,0.000,0.000,0.000,0.063,0.005,0.147,0.428
MAG-GUT45122,0.000,0.000,0.000,0.013,0.002,0.032,0.262
MAG-GUT45166,0.000,0.000,0.000,0.000,0.000,0.014,0.252
MAG-GUT45172,0.000,0.000,0.000,0.001,0.000,0.019,0.366
MAG-GUT45205,0.000,0.000,0.000,0.050,0.000,0.126,0.363
MAG-GUT45212,0.000,0.000,0.000,0.000,0.000,0.016,0.271
MAG-GUT45214,0.000,0.000,0.000,0.019,0.003,0.043,0.360
MAG-GUT45263,0.000,0.000,0.000,0.016,0.002,0.036,0.303
MAG-GUT452,0.000,0.000,0.000,0.059,0.004,0.139,0.400
MAG-GUT45317,0.000,0.000,0.000,0.020,0.000,0.082,0.305
MAG-GUT45331,0.000,0.000,0.000,0.018,0.002,0.055,0.210
MAG-GUT45352,0.000,0.000,0.000,0.262,0.046,0.485,0.695
MAG-GUT45377,0.000,0.000,0.000,0.006,0.000,0.033,0.295
MAG-GUT45396,0.000,0.000,0.000,0.009,0.001,0.026,0.230
MAG-GUT453,0.000,0.000,0.000,0.057,0.004,0.146,0.422
MAG-GUT45417,0.000,0.000,0.000,0.012,0.000,0.050,0.344
MAG-GUT45512,0.000,0.000,0.000,0.014,0.001,0.031,0.249
MAG-GUT4552,0.000,0.000,0.000,0.002,0.000,0.016,0.177
MAG-GUT45537,0.000,0.000,0.000,0.004,0.000,0.031,0.292
MAG-GUT455,0.000,0.000,0.000,0.055,0.005,0.139,0.389
MAG-GUT45607,0.000,0.000,0.002,0.047,0.004,0.134,0.424
MAG-GUT45615,0.000,0.000,0.000,0.038,0.010,0.144,0.441
MAG-GUT45633,0.000,0.000,0.000,0.020,0.001,0.079,0.291
MAG-GUT4564,0.000,0.000,0.000,0.035,0.012,0.143,0.431
MAG-GUT45670,0.000,0.000,0.000,0.013,0.002,0.029,0.265
MAG-GUT45684,0.000,0.000,0.000,0.020,0.001,0.077,0.282
MAG-GUT45687,0.000,0.000,0.000,0.009,0.001,0.106,0.499
MAG-GUT456,0.000,0.000,0.000,0.055,0.004,0.134,0.393
MAG-GUT45705,0.000,0.000,0.000,0.000,0.000,0.017,0.343
MAG-GUT45719,0.000,0.000,0.000,0.032,0.005,0.093,0.323
MAG-GUT45758,0.000,0.000,0.000,0.300,0.070,0.438,0.698
MAG-GUT45776,0.000,0.000,0.000,0.016,0.000,0.067,0.255
MAG-GUT4577,0.000,0.000,0.000,0.059,0.007,0.208,0.537
MAG-GUT45791,0.000,0.000,0.000,0.000,0.000,0.014,0.264
MAG-GUT457,0.000,0.000,0.000,0.059,0.004,0.143,0.392
MAG-GUT45814,0.000,0.000,0.000,0.001,0.000,0.023,0.377
MAG-GUT45829,0.000,0.000,0.000,0.080,0.007,0.178,0.509
MAG-GUT45858,0.000,0.003,0.015,0.334,0.107,0.551,0.785
MAG-GUT4585,0.000,0.000,0.000,0.004,0.000,0.015,0.176
MAG-GUT45882,0.000,0.000,0.000,0.019,0.005,0.125,0.473
MAG-GUT45894,0.000,0.000,0.000,0.074,0.006,0.159,0.402
MAG-GUT45903,0.000,0.000,0.000,0.072,0.003,0.194,0.668
MAG-GUT45923,0.000,0.000,0.000,0.000,0.000,0.013,0.254
MAG-GUT459,0.000,0.000,0.000,0.063,0.004,0.142,0.418
MAG-GUT4600,0.000,0.000,0.000,0.048,0.006,0.167,0.425
MAG-GUT4602,0.000,0.000,0.000,0.038,0.010,0.151,0.453
MAG-GUT46037,0.000,0.003,0.029,0.312,0.184,0.436,0.610
MAG-GUT46039,0.000,0.000,0.000,0.248,0.039,0.459,0.660
MAG-GUT46159,0.000,0.000,0.000,0.065,0.003,0.260,0.601
MAG-GUT46165,0.000,0.000,0.000,0.031,0.004,0.082,0.297
MAG-GUT46167,0.000,0.000,0.000,0.013,0.002,0.034,0.295
MAG-GUT4616,0.000,0.000,0.000,0.337,0.172,0.489,0.612
MAG-GUT46175,0.000,0.000,0.000,0.048,0.004,0.100,0.284
MAG-GUT46179,0.000,0.000,0.001,0.188,0.031,0.266,0.544
MAG-GUT46181,0.000,0.000,0.000,0.006,0.001,0.034,0.298
MAG-GUT46186,0.000,0.000,0.000,0.054,0.000,0.130,0.385
MAG-GUT46199,0.000,0.000,0.000,0.012,0.000,0.068,0.315
MAG-GUT46219,0.000,0.000,0.001,0.025,0.000,0.075,0.430
MAG-GUT46247,0.000,0.000,0.000,0.029,0.001,0.100,0.348
MAG-GUT46257,0.000,0.000,0.000,0.050,0.012,0.110,0.274
MAG-GUT46265,0.000,0.000,0.000,0.030,0.003,0.089,0.503
MAG-GUT462,0.000,0.000,0.000,0.057,0.005,0.138,0.406
MAG-GUT4634,0.000,0.000,0.000,0.099,0.021,0.168,0.495
MAG-GUT46354,0.000,0.000,0.002,0.045,0.004,0.131,0.426
MAG-GUT46378,0.000,0.000,0.000,0.013,0.002,0.031,0.286
MAG-GUT46397,0.000,0.000,0.000,0.013,0.006,0.086,0.240
MAG-GUT463,0.000,0.000,0.000,0.064,0.004,0.147,0.419
MAG-GUT46435,0.000,0.000,0.000,0.029,0.000,0.098,0.338
MAG-GUT46437,0.000,0.000,0.000,0.020,0.005,0.119,0.454
MAG-GUT46441,0.000,0.000,0.000,0.022,0.005,0.123,0.467
MAG-GUT46486,0.000,0.000,0.000,0.085,0.007,0.192,0.527
MAG-GUT46493,0.000,0.000,0.000,0.083,0.008,0.196,0.541
MAG-GUT46496,0.000,0.000,0.000,0.016,0.006,0.047,0.288
MAG-GUT464,0.000,0.000,0.000,0.060,0.005,0.148,0.419
MAG-GUT4651,0.000,0.000,0.000,0.095,0.021,0.173,0.482
MAG-GUT46526,0.000,0.000,0.001,0.005,0.001,0.033,0.304
MAG-GUT46540,0.000,0.000,0.000,0.010,0.001,0.050,0.360
MAG-GUT465,0.000,0.000,0.000,0.059,0.005,0.140,0.399
MAG-GUT46630,0.000,0.000,0.001,0.005,0.000,0.031,0.290
MAG-GUT46649,0.000,0.000,0.000,0.010,0.003,0.039,0.262
MAG-GUT46652,0.000,0.000,0.000,0.010,0.005,0.075,0.208
MAG-GUT46658,0.000,0.000,0.000,0.000,0.000,0.014,0.269
MAG-GUT46719,0.000,0.000,0.000,0.057,0.002,0.251,0.602
MAG-GUT46722,0.000,0.000,0.000,0.012,0.003,0.042,0.268
MAG-GUT46760,0.000,0.000,0.000,0.003,0.000,0.014,0.258
MAG-GUT46783,0.000,0.001,0.029,0.145,0.074,0.255,0.462
MAG-GUT467,0.000,0.000,0.000,0.058,0.004,0.149,0.408
MAG-GUT46826,0.000,0.000,0.000,0.054,0.000,0.137,0.382
MAG-GUT46868,0.000,0.000,0.000,0.020,0.004,0.115,0.453
MAG-GUT46888,0.000,0.000,0.000,0.008,0.000,0.039,0.312
MAG-GUT468,0.000,0.000,0.000,0.058,0.004,0.138,0.396
MAG-GUT46914,0.000,0.000,0.000,0.001,0.000,0.021,0.362
MAG-GUT46922,0.000,0.000,0.000,0.020,0.000,0.073,0.280
MAG-GUT46923,0.000,0.287,0.394,0.234,0.056,0.289,0.475
MAG-GUT46931,0.000,0.000,0.000,0.024,0.000,0.086,0.295
MAG-GUT46962,0.000,0.000,0.000,0.015,0.004,0.108,0.447
MAG-GUT46965,0.000,0.000,0.001,0.041,0.005,0.089,0.276
MAG-GUT46987,0.000,0.000,0.000,0.025,0.000,0.082,0.310
MAG-GUT469,0.000,0.000,0.000,0.060,0.005,0.148,0.432
MAG-GUT47063,0.000,0.001,0.000,0.006,0.000,0.026,0.174
MAG-GUT47072,0.000,0.000,0.000,0.005,0.000,0.034,0.263
MAG-GUT470,0.000,0.000,0.000,0.060,0.005,0.143,0.400
MAG-GUT47106,0.000,0.000,0.000,0.274,0.104,0.447,0.665
MAG-GUT47124,0.000,0.000,0.000,0.004,0.000,0.032,0.301
MAG-GUT47144,0.000,0.000,0.000,0.039,0.010,0.153,0.449
MAG-GUT47176,0.000,0.000,0.000,0.306,0.074,0.437,0.706
MAG-GUT47179,0.000,0.000,0.000,0.044,0.006,0.080,0.212
MAG-GUT47180,0.000,0.000,0.000,0.034,0.000,0.114,0.477
MAG-GUT47186,0.000,0.000,0.000,0.024,0.000,0.085,0.310
MAG-GUT471,0.000,0.000,0.000,0.056,0.005,0.131,0.388
MAG-GUT47205,0.000,0.000,0.000,0.011,0.002,0.032,0.276
MAG-GUT47222,0.000,0.000,0.000,0.024,0.000,0.091,0.320
MAG-GUT47256,0.000,0.000,0.000,0.001,0.000,0.019,0.358
MAG-GUT4726,0.000,0.000,0.000,0.004,0.000,0.036,0.424
MAG-GUT47330,0.000,0.000,0.000,0.027,0.001,0.093,0.574
MAG-GUT47410,0.000,0.000,0.000,0.079,0.008,0.159,0.423
MAG-GUT47464,0.000,0.000,0.000,0.077,0.005,0.184,0.516
MAG-GUT47531,0.000,0.000,0.000,0.019,0.004,0.118,0.455
MAG-GUT47559,0.000,0.000,0.000,0.059,0.002,0.153,0.596
MAG-GUT47585,0.000,0.000,0.000,0.062,0.008,0.211,0.535
MAG-GUT47603,0.000,0.002,0.015,0.251,0.062,0.423,0.647
MAG-GUT4760,0.000,0.000,0.000,0.280,0.087,0.512,0.761
MAG-GUT47622,0.000,0.000,0.000,0.019,0.000,0.074,0.296
MAG-GUT47637,0.000,0.000,0.000,0.010,0.001,0.110,0.507
MAG-GUT47676,0.000,0.000,0.000,0.016,0.000,0.060,0.249
MAG-GUT47723,0.000,0.000,0.000,0.012,0.001,0.111,0.510
MAG-GUT47777,0.000,0.000,0.000,0.054,0.006,0.199,0.504
MAG-GUT47782,0.000,0.000,0.000,0.011,0.001,0.104,0.486
MAG-GUT47800,0.000,0.000,0.000,0.020,0.002,0.049,0.394
MAG-GUT47808,0.000,0.000,0.000,0.005,0.000,0.033,0.270
MAG-GUT47840,0.000,0.000,0.000,0.027,0.001,0.032,0.137
